project_id,project,category,opportunity_signal_grade,attention,reselection,money,activation,outcome,usage,purchase,repeat,friction,total_signal_volume,source_table
recent_puppetflow-a-free-browser-automation-platform,Puppetflow a free browser automation platform,AI Products,D: 信号稀疏,0,0,0,1,1,1,0,1,1,3,04_recent_project_feature_scores.csv
recent_agentparty,AgentParty,AI Products,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_rosebed,Rosebed,Developer Tools,D: 信号稀疏,0,0,0,1,1,1,0,1,0,1,04_recent_project_feature_scores.csv
recent_18-words-zanagrams-and-sunflowers-are,"18 Words, Zanagrams and Sunflowers Are",AI Products,D: 信号稀疏,0,0,0,0,1,0,1,0,0,1,04_recent_project_feature_scores.csv
recent_rafter,Rafter,AI Products,D: 信号稀疏,0,0,0,0,0,0,0,0,0,1,04_recent_project_feature_scores.csv
recent_open-source-agent-harness-with-team-collaboration,Open-source agent harness with team collaboration,AI Products,D: 信号稀疏,3,0,2,2,0,0,0,0,0,8,04_recent_project_feature_scores.csv
recent_repoflock,RepoFlock,SaaS / Software,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_a-journal-app-with-no-network,A journal app with no network,SaaS / Software,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_public-desktop,Public Desktop,AI Products,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_scheduled-claude-code-agents-that-cost,Scheduled Claude Code agents that cost,AI Products,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_i-compressed-videos-by-upto-78x,I compressed videos by upto 78x,AI Products,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_grid-data-explorer,Grid Data Explorer,SaaS / Software,A: 行为链较完整,17,2,3,13,10,9,0,15,10,48,04_recent_project_feature_scores.csv
recent_memo,Memo,Developer Tools,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_use-spot-instance-fearlessly,Use Spot Instance Fearlessly,SaaS / Software,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_beckon-distinct-sounds-for-what-your,"Beckon, distinct sounds for what your",AI Products,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_ai-game-playtester,AI Game Playtester,AI Products,A: 行为链较完整,5,0,2,4,3,3,0,5,5,16,04_recent_project_feature_scores.csv
recent_gaussian-blue-noise-for-image-stippling,Gaussian Blue Noise for image stippling,SaaS / Software,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_kiip-study,KIIP Study,SaaS / Software,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_fnscribe,FnScribe,Hardware,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_free-tool-that-turns-market-research,Free tool that turns market research,Consumer Products,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_classroom-timer,Classroom Timer,SaaS / Software,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_teaching-a-neural-net-to-fight,Teaching a Neural Net to Fight,SaaS / Software,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_mdtensor,Mdtensor,SaaS / Software,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_my-fast-tui-finnish-english-dictionary-is,My fast TUI Finnish-English dictionary is,SaaS / Software,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_understudy-scenario-testing-for-ai-agents,Understudy: Scenario Testing for AI Agents,AI Products,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_a-focused-workspace-for-creating-short,A focused workspace for creating short,AI Products,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_i-m-building-tools-for-noduspall-before,I'm building tools for Noduspall before,Consumer Products,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_indexflow,IndexFlow,SaaS / Software,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_chessrabbit,ChessRabbit,AI Products,D: 信号稀疏,0,0,0,0,0,0,0,0,0,2,04_recent_project_feature_scores.csv
recent_node-js-back-end-library-is-1-0,Node.js back end library is 1.0,AI Products,D: 信号稀疏,1,1,0,0,0,0,0,0,1,2,04_recent_project_feature_scores.csv
recent_asking,Asking,AI Products,D: 信号稀疏,1,0,0,1,1,1,0,2,1,3,04_recent_project_feature_scores.csv
recent_alphie,Alphie,AI Products,D: 信号稀疏,1,0,1,0,0,0,0,0,0,2,04_recent_project_feature_scores.csv
recent_a-public-feed-of-website-changes,A public feed of website changes,SaaS / Software,A: 行为链较完整,16,2,2,22,21,19,0,28,13,63,04_recent_project_feature_scores.csv
recent_leadcode,Leadcode,Developer Tools,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_pi-black,Pi-Black,SaaS / Software,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_lightweight-reimplementation-of-yacy-peer-as,Lightweight reimplementation of YaCy peer as,B2B Services,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_marsbase,Marsbase,SaaS / Software,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_risk-of-train,Risk of Train,AI Products,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_karaokeo,Karaokeo,SaaS / Software,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_caravan-a-flexible-typescript-first-logger-for,"Caravan, a flexible TypeScript-first logger for",SaaS / Software,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_agentmafia,AgentMafia,AI Products,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_l0-l1-l2-agents-leases-gates-audits-git-worktree,"L0/L1/L2 agents, leases, gates, audits, Git-worktree",AI Products,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_pepakura-set-a-matching-game-for,"Pepakura Set, a matching game for",Consumer Products,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_taste-library-a-spiritual-successor-to,"Taste Library, a Spiritual Successor to",Developer Tools,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_beating-gpt5-5-xhigh-for-coding-agent-security,Beating GPT5.5-xhigh for Coding agent security,AI Products,D: 信号稀疏,0,0,0,1,1,1,0,1,0,1,04_recent_project_feature_scores.csv
recent_make-apps-in-seconds-inside-of,Make apps in seconds inside of,SaaS / Software,D: 信号稀疏,1,0,0,1,0,0,0,0,0,3,04_recent_project_feature_scores.csv
recent_opentie-and-openxwa-modern-ports-of,"OpenTIE and OpenXWA, Modern Ports of",SaaS / Software,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_t2-linux-touch-id-poc,T2 Linux Touch ID PoC,SaaS / Software,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_i-put-20-ad-slots-under,I put 20 ad slots under,SaaS / Software,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_artgram,ArtGram,AI Products,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_iq-routing,IQ Routing,AI Products,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_per-diem-a-daily-dice-game,"Per Diem, a daily dice game",AI Products,D: 信号稀疏,0,0,0,0,0,0,0,1,1,1,04_recent_project_feature_scores.csv
recent_webtoolio-dev-tools-that-run-entirely,Webtoolio dev tools that run entirely,SaaS / Software,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_a-shop-that-makes-it-hard,A shop that makes it hard,SaaS / Software,A: 行为链较完整,21,8,28,24,43,15,12,42,20,142,04_recent_project_feature_scores.csv
recent_we-built-open-openrouter-that-turns,We built open OpenRouter that turns,AI Products,D: 信号稀疏,0,0,0,1,1,1,0,1,0,1,04_recent_project_feature_scores.csv
recent_a-windows-98-retro-voting-tug-o-war,A Windows 98 retro voting tug-O-war,AI Products,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_a-70x-faster-and-5x-smaller,A 70x faster and 5x smaller,SaaS / Software,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_get-your-app-online-in-seconds,Get your app online in seconds,SaaS / Software,A: 行为链较完整,18,6,7,20,14,12,0,20,12,77,04_recent_project_feature_scores.csv
recent_svgrid,SvGrid,AI Products,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_public-threads-that-branch-when-you,Public threads that branch when you,SaaS / Software,D: 信号稀疏,1,1,0,0,0,0,0,0,0,3,04_recent_project_feature_scores.csv
recent_qbix-webserver-1-0-is-able-to,"Qbix webserver 1.0, is able to",SaaS / Software,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_an-open-t2i-benchmark-with-all,An open T2I benchmark with all,SaaS / Software,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_black-friday-is-in-91-days,Black Friday is in 91 days,SaaS / Software,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_context-aware-header-audit-built-for-learning,"Context-Aware Header Audit; Built for Learning,",SaaS / Software,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_listen-to-hacker-news-and-create,Listen to Hacker News and Create,B2B Services,D: 信号稀疏,1,0,0,0,0,0,0,0,0,1,04_recent_project_feature_scores.csv
recent_discover-and-share-ai-prompts-and,Discover and share AI prompts and,AI Products,D: 信号稀疏,1,0,0,3,1,1,0,2,1,5,04_recent_project_feature_scores.csv
recent_we-built-a-multiplayer-pixel-art,We built a multiplayer pixel art,SaaS / Software,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_go-binsync,go-binsync,AI Products,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_untapped-potential-of-fixed-size-buffers,Untapped potential of fixed-size buffers,SaaS / Software,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_i-built-xvisibility-lol-to-get-more,I built xvisibility.lol to get more,SaaS / Software,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_agentcloud,AgentCloud,AI Products,D: 信号稀疏,0,0,0,2,1,1,0,1,0,2,04_recent_project_feature_scores.csv
recent_openrouter-provider-economics,OpenRouter Provider Economics,AI Products,A: 行为链较完整,2,0,7,5,6,5,1,8,6,23,04_recent_project_feature_scores.csv
recent_apronagents,Apronagents,AI Products,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_lumiko,Lumiko,SaaS / Software,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_telem,Telem,AI Products,D: 信号稀疏,1,0,0,1,0,0,0,0,0,3,04_recent_project_feature_scores.csv
recent_openwand,OpenWand,AI Products,D: 信号稀疏,0,2,0,0,0,0,0,0,1,3,04_recent_project_feature_scores.csv
recent_scrub-every-single-mention-of-agents,Scrub Every Single Mention of Agents,AI Products,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_husk-a-local-first-open-source-security-scanner,"Husk a Local-first, open-source, security scanner",AI Products,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_easily-deploy-vibecode-apps-through-mcp,Easily deploy vibecode apps through MCP,AI Products,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_z-minimal-agentic-harness-for-engineers,"Z, minimal agentic harness for engineers",AI Products,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_memorial-for-athena-strand-she-will,Memorial for Athena Strand. She will,SaaS / Software,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_collaborate-with-your-team-on-claude,Collaborate with your team on Claude,AI Products,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_interactive-sdp-explainer-for-webrtc-sip,"Interactive SDP Explainer for WebRTC, Sip,",AI Products,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_music-visualizer-new-milkdrop-engine-and-various,Music Visualizer|New MilkDrop engine and various,AI Products,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_voronoi-go,Voronoi Go,AI Products,A: 行为链较完整,4,1,5,3,3,2,0,4,2,19,04_recent_project_feature_scores.csv
recent_sparrow-2,Sparrow-2,AI Products,D: 信号稀疏,0,0,0,0,0,0,0,0,0,1,04_recent_project_feature_scores.csv
recent_yet-another-minimal-and-lightweight-terminal,Yet another minimal and lightweight terminal,SaaS / Software,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_a-private-radio-station-for-issue,A private radio station for issue,SaaS / Software,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_dropping-synthid-from-188-192-to-0-192,Dropping SynthID from 188/192 to 0/192,Developer Tools,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_hn-radio,HN Radio,SaaS / Software,A: 行为链较完整,274,110,54,224,197,161,20,260,146,843,04_recent_project_feature_scores.csv
recent_an-apple-passwords-browser-extension-on,An Apple Passwords browser extension on,AI Products,D: 信号稀疏,2,0,0,1,2,1,0,3,2,7,04_recent_project_feature_scores.csv
recent_aitells-a-vale-style-package-for,"AiTells, a Vale style package for",AI Products,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_see-fiber-breaks-linked-to-a,See fiber breaks linked to a,SaaS / Software,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_my-claude-quota-ran-out-in,My Claude quota ran out in,SaaS / Software,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_asograde,ASOGrade,SaaS / Software,D: 信号稀疏,0,0,0,1,1,1,0,1,0,1,04_recent_project_feature_scores.csv
recent_ideakache,IdeaKache,AI Products,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_meridian-ph-1-a-better-way-to-recognize,Meridian(PH#1) A better way to recognize,Developer Tools,D: 信号稀疏,1,0,0,0,0,0,0,0,0,2,04_recent_project_feature_scores.csv
recent_pwnpad,PwnPad,Hardware,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_watches-user-sessions-finds-bugs-that,"Watches user sessions, finds bugs that",AI Products,D: 信号稀疏,0,0,0,1,0,0,0,0,0,2,04_recent_project_feature_scores.csv
recent_i-built-a-site-to-share,I built a site to share,AI Products,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_warp,Warp,AI Products,D: 信号稀疏,0,0,0,0,0,0,0,1,1,1,04_recent_project_feature_scores.csv
recent_kinopipe,KinoPipe,AI Products,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_atlas,Atlas,AI Products,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_feisty-duck-s-cryptography-and-security-news,Feisty Duck's Cryptography and Security News,AI Products,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_backprompter,Backprompter,AI Products,D: 信号稀疏,1,0,0,0,0,0,0,1,1,2,04_recent_project_feature_scores.csv
recent_a-virtual-race-car-that-drives,A virtual race car that drives,SaaS / Software,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_kitewing-marketing-site-inspired-by-braun,"Kitewing marketing site, inspired by Braun",SaaS / Software,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_relay-tetris,Relay Tetris,SaaS / Software,D: 信号稀疏,1,0,0,0,1,0,0,1,1,3,04_recent_project_feature_scores.csv
recent_thunderphone-v2,ThunderPhone v2,AI Products,D: 信号稀疏,0,0,0,1,1,1,0,1,0,2,04_recent_project_feature_scores.csv
recent_git-for-designers,Git for Designers,SaaS / Software,A: 行为链较完整,97,27,39,189,157,138,3,257,178,559,04_recent_project_feature_scores.csv
recent_revenue-agents-that-monitor-churn-upsell,"Revenue Agents that monitor churn, upsell,",AI Products,D: 信号稀疏,0,0,0,0,0,0,0,1,1,1,04_recent_project_feature_scores.csv
recent_turn-every-pr-into-animated-architecture,Turn every PR into animated architecture,SaaS / Software,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_termdrop,TermDrop,AI Products,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_kupendo,Kupendo,SaaS / Software,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_banana-peel,Banana Peel,AI Products,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_proval,Proval,AI Products,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_baiseball-org,bAIseball.org,AI Products,D: 信号稀疏,0,0,0,1,1,1,0,1,0,1,04_recent_project_feature_scores.csv
recent_spore,Spore,Hardware,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_all-my-mail-accounts-in-one,All my mail accounts in one,AI Products,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_bhowra-ink,Bhowra Ink,SaaS / Software,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_turn-ad-hoc-subagents-into-durable-accountable,"Turn ad-hoc subagents into durable, accountable",AI Products,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_forkbench,Forkbench,AI Products,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_restoredrill,Restoredrill,Developer Tools,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_vertex-your-personal-archiver-and-annotator,"Vertex, your personal archiver and annotator",AI Products,D: 信号稀疏,1,0,1,0,0,0,0,1,1,4,04_recent_project_feature_scores.csv
recent_one-source-of-truth-for-agent,One source of truth for agent,AI Products,D: 信号稀疏,1,1,0,4,2,2,0,2,2,11,04_recent_project_feature_scores.csv
recent_knowl,Knowl,AI Products,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_algolassi,Algolassi,Developer Tools,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_1presence,1Presence,AI Products,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_nanointerpret,Nanointerpret,AI Products,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_pause,Pause,SaaS / Software,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_the-lightweight-claude-and-lmstudio-and,"The lightweight Claude and LMStudio, and",SaaS / Software,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_concord,Concord,AI Products,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_realdiff,RealDiff,SaaS / Software,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_owntime,OwnTime,Hardware,D: 信号稀疏,1,0,0,0,0,0,0,1,1,2,04_recent_project_feature_scores.csv
recent_knotq,KnotQ,SaaS / Software,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_birthdayvideoai,BirthdayVideoAI,AI Products,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_mp4-to-transcript,MP4 to Transcript,SaaS / Software,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_diff-glance,Diff Glance,Developer Tools,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_filiz,Filiz,SaaS / Software,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_sumday,Sumday,AI Products,D: 信号稀疏,1,0,0,1,1,1,0,1,0,2,04_recent_project_feature_scores.csv
recent_derive,Derive,AI Products,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_slaunt,Slaunt,AI Products,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_baldur,Baldur,SaaS / Software,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_open-session-the-open-source-cloud-agent-orchestrator,"Open Session, the open-source cloud agent-orchestrator",AI Products,D: 信号稀疏,0,0,0,1,1,1,0,2,2,3,04_recent_project_feature_scores.csv
recent_ongslist,OngsList,AI Products,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_ai-engineer-course-where-every-lesson,AI engineer course where every lesson,AI Products,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_trading-experiments-5-years-all-reproducible,"Trading experiments, 5 years, all reproducible.",SaaS / Software,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_baihais,BAIhAIs,AI Products,D: 信号稀疏,0,0,0,0,0,0,0,1,1,1,04_recent_project_feature_scores.csv
recent_civicbinder,CivicBinder,SaaS / Software,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_adbcbridge,adbcBridge,SaaS / Software,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_gluestack,Gluestack,SaaS / Software,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_driftscript,DriftScript,SaaS / Software,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_claude-code-sessions-next-to-the,Claude Code sessions next to the,AI Products,D: 信号稀疏,0,0,0,1,1,1,0,1,0,1,04_recent_project_feature_scores.csv
recent_remotevibe,Remotevibe,SaaS / Software,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_ticket-fairy-cli-for-event-ticketing,Ticket Fairy CLI for event ticketing,AI Products,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_arka-norn,Arka.norn,AI Products,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_a-cli-to-fetch-invoices-in,A CLI to fetch invoices in,AI Products,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_20-000-words,"20,000 words",SaaS / Software,D: 信号稀疏,2,0,1,1,0,0,0,1,1,4,04_recent_project_feature_scores.csv
recent_learn-13k-words-of-james-joyce-s,Learn 13k words of James Joyce's,SaaS / Software,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_drag-and-drop-seating-charts-for-weddings-and,Drag-and-drop seating charts for weddings and,AI Products,D: 信号稀疏,0,0,1,1,1,1,0,1,0,2,04_recent_project_feature_scores.csv
recent_ai-linkedin-message-personalisation,AI LinkedIn Message Personalisation,AI Products,D: 信号稀疏,1,0,0,1,1,1,0,1,0,2,04_recent_project_feature_scores.csv
recent_nexdm,NexDM,SaaS / Software,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_running-linux-gui-apps-on-android,Running Linux GUI Apps on Android,SaaS / Software,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_a-67-point-scorer-for-engineers-considering,A 67-point scorer for engineers considering,SaaS / Software,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_the-load-bearing-vocabulary-of-claude,The load-bearing vocabulary of Claude,SaaS / Software,D: 信号稀疏,0,0,0,3,3,3,0,3,0,3,04_recent_project_feature_scores.csv
recent_reconstruct-distributed-llm-training-traces,Reconstruct distributed LLM training traces,AI Products,D: 信号稀疏,1,1,0,0,0,0,0,0,0,1,04_recent_project_feature_scores.csv
recent_i-built-one-interface-for-generating,I built one interface for generating,AI Products,A: 行为链较完整,7,2,4,3,3,2,0,5,4,21,04_recent_project_feature_scores.csv
recent_i-built-an-interactive-astrocartography-map,I built an interactive astrocartography map,SaaS / Software,D: 信号稀疏,1,0,0,0,0,0,0,0,1,2,04_recent_project_feature_scores.csv
recent_it-s-always-been-about-size-contests,It's always been about size contests,SaaS / Software,A: 行为链较完整,11,0,3,11,9,6,1,12,10,44,04_recent_project_feature_scores.csv
recent_i-built-an-agent-first-productivity-bridge,I built an agent-first productivity bridge,AI Products,D: 信号稀疏,1,0,0,1,1,1,0,2,1,3,04_recent_project_feature_scores.csv
recent_tcp-vs-udp-speed-test,TCP vs. UDP speed test,SaaS / Software,D: 信号稀疏,1,1,0,0,0,0,0,0,0,1,04_recent_project_feature_scores.csv
recent_not-the-gtc-2026-keynote-video,Not the GTC 2026 Keynote [video],SaaS / Software,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_a-social-commentary-on-the-attention,A social commentary on the attention,Consumer Products,D: 信号稀疏,0,0,0,0,0,0,0,0,0,1,04_recent_project_feature_scores.csv
recent_clink-an-embedded-first-c-23-stream-processing,"Clink, an embedded-first C++23 stream processing",Developer Tools,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_forgot-the-command-stay-in-the,Forgot the Command? Stay in the,SaaS / Software,D: 信号稀疏,2,2,0,1,0,0,0,0,0,3,04_recent_project_feature_scores.csv
recent_contextual,Contextual,AI Products,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_trace-where-a-link-goes-before,Trace where a link goes before,SaaS / Software,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
