project_id,project,category,source,event_year,attention,reselection,money,activation,outcome,usage,purchase,repeat,friction,total_signal_volume,money_per_attention,outcome_per_attention,reselection_per_attention,friction_per_usage,opportunity_signal_grade
recent_featureflags-app,FeatureFlags.app,Developer Tools,show_hn,2026,0,0,0,1,1,1,0,1,0,1,0.0,1.0,0.0,0.0,D: 信号稀疏
recent_open-tool-for-testing-your-ai,Open tool for testing your AI,AI Products,show_hn,2026,17,7,5,18,14,11,0,20,9,58,0.294,0.824,0.412,0.818,A: 行为链较完整
recent_urml,URML,Hardware,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_adding-and-extending-integer-support-for,Adding and Extending Integer Support for,SaaS / Software,show_hn,2026,0,0,0,0,0,0,0,1,1,1,0.0,0.0,0.0,1.0,D: 信号稀疏
recent_i-read-648-banks-exchange-boards,I read 648 banks' exchange boards,AI Products,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_openlayer,OpenLayer,AI Products,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_cleanmysheet,CleanMySheet,SaaS / Software,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_get-agents-to-do-what-i,Get agents to do what I,AI Products,show_hn,2026,28,9,5,25,21,20,0,29,18,98,0.179,0.75,0.321,0.9,A: 行为链较完整
recent_outrip,OutRip,SaaS / Software,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_satroot,Satroot,SaaS / Software,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_ramanujan-computing-use-idle-computation-to-run,Ramanujan-computing: use idle computation to run,Hardware,show_hn,2026,1,1,0,3,1,1,0,2,1,6,0.0,1.0,1.0,1.0,D: 信号稀疏
recent_marktwin,Marktwin,AI Products,show_hn,2026,1,1,0,0,0,0,0,0,0,2,0.0,0.0,1.0,0.0,D: 信号稀疏
recent_fastpotify,Fastpotify,Developer Tools,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_ok-or-ko-the-pubg-of,OK or KO the PUBG of,SaaS / Software,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_openinstinct,OpenInstinct,AI Products,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_thorotest-is-a-source-available-test-management,ThoroTest is a source-available test management,AI Products,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_doormouse,Doormouse,AI Products,show_hn,2026,0,0,0,1,1,1,0,1,0,1,0.0,1.0,0.0,0.0,D: 信号稀疏
recent_millnew-ai,Millnew AI,Hardware,show_hn,2026,0,0,0,1,1,1,0,1,0,1,0.0,1.0,0.0,0.0,D: 信号稀疏
recent_streamcore,StreamCore,AI Products,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_infercrane,InferCrane,AI Products,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_argus-open-source-ai-agents-for-testing,"Argus, open-source AI agents for testing",AI Products,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_unknown-project,Unknown Project,AI Products,show_hn,2026,160,52,45,168,133,114,13,183,117,631,0.281,0.831,0.325,1.026,A: 行为链较完整
recent_i-built-a-mac-app-that,I built a Mac app that,SaaS / Software,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_agentconnect-shared-agents-with-separate-permissions,"AgentConnect, shared agents with separate permissions",AI Products,show_hn,2026,0,0,0,0,0,0,0,2,2,2,0.0,0.0,0.0,2.0,D: 信号稀疏
recent_grith,Grith,AI Products,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_coordination-layer-for-coding-agents,Coordination Layer for Coding Agents,AI Products,show_hn,2026,13,6,5,14,9,7,1,11,8,55,0.385,0.692,0.462,1.143,A: 行为链较完整
recent_dmx,dmx,AI Products,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_goodsaas,GoodSaaS,SaaS / Software,show_hn,2026,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_nfc-energy-harvesting-pcb-business-card-with,NFC Energy-Harvesting PCB Business Card with,Hardware,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_skyroads,SkyRoads,SaaS / Software,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_free-domain-intelligence-engine,Free Domain Intelligence Engine,AI Products,show_hn,2026,1,1,0,2,2,2,0,2,0,4,0.0,2.0,1.0,0.0,D: 信号稀疏
recent_onlybots-chat,OnlyBots.chat,AI Products,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_cdai-cli,cdai cli,AI Products,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_text-editor-and-light-weight-publishing-platform,Text editor and light-weight publishing platform,Marketplace / Platform Products,show_hn,2026,0,1,0,2,1,1,0,1,1,4,0.0,1.0,1.0,1.0,D: 信号稀疏
recent_llm-inference-calculator,LLM Inference Calculator,AI Products,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_forth-mcp,Forth MCP,AI Products,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_i-built-a-tool-showing-how,I built a tool showing how,AI Products,show_hn,2026,3,1,0,2,3,2,0,2,0,8,0.0,1.0,0.333,0.0,D: 信号稀疏
recent_talos,Talos,AI Products,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_sudoreport,SudoReport,AI Products,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_loofah-meeting-transcription-into-a-local,"Loofah, meeting transcription into a local",SaaS / Software,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_texttile-a-multiplayer-blog-engine-for,"Texttile, a multiplayer blog engine for",AI Products,show_hn,2026,0,0,0,1,0,0,0,1,1,2,0.0,0.0,0.0,1.0,D: 信号稀疏
recent_wolfpack,Wolfpack,AI Products,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_sitemap-site,Sitemap.site,SaaS / Software,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_pay-to-rank-leaderboards-for-creators-and-products,Pay-to-rank leaderboards for creators and products,SaaS / Software,show_hn,2026,0,0,0,0,0,0,0,1,1,1,0.0,0.0,0.0,1.0,D: 信号稀疏
recent_html5-port-of-civilization-2-mge,HTML5 port of Civilization 2: MGE,AI Products,show_hn,2026,0,0,0,2,1,1,0,1,0,2,0.0,1.0,0.0,0.0,D: 信号稀疏
recent_pitchbin,PitchBin,AI Products,show_hn,2026,0,0,1,0,0,0,0,0,0,1,1.0,0.0,0.0,0.0,D: 信号稀疏
recent_i-made-a-manga-critique-site,I made a manga critique site,AI Products,show_hn,2026,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_subsmith,SubSmith,AI Products,show_hn,2026,0,0,1,2,0,0,0,0,0,3,1.0,0.0,0.0,0.0,D: 信号稀疏
recent_jack-the-snipper,Jack the Snipper,AI Products,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_tavi,Tavi,SaaS / Software,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_live-football-data-clear-patterns-smart,Live football data. Clear patterns. Smart,SaaS / Software,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_mcp-server-that-drives-the-browser,MCP server that drives the browser,SaaS / Software,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_public-mcp-for-greek-price-comparison,Public MCP for Greek price comparison,Developer Tools,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_less-paper,Less Paper,Developer Tools,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_puppetflow-a-free-browser-automation-platform,Puppetflow a free browser automation platform,AI Products,show_hn,2026,0,0,0,1,1,1,0,1,1,3,0.0,1.0,0.0,1.0,D: 信号稀疏
recent_agentparty,AgentParty,AI Products,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_rosebed,Rosebed,Developer Tools,show_hn,2026,0,0,0,1,1,1,0,1,0,1,0.0,1.0,0.0,0.0,D: 信号稀疏
recent_18-words-zanagrams-and-sunflowers-are,"18 Words, Zanagrams and Sunflowers Are",AI Products,show_hn,2026,0,0,0,0,1,0,1,0,0,1,0.0,1.0,0.0,0.0,D: 信号稀疏
recent_rafter,Rafter,AI Products,show_hn,2026,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_open-source-agent-harness-with-team-collaboration,Open-source agent harness with team collaboration,AI Products,show_hn,2026,3,0,2,2,0,0,0,0,0,8,0.667,0.0,0.0,0.0,D: 信号稀疏
recent_repoflock,RepoFlock,SaaS / Software,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_a-journal-app-with-no-network,A journal app with no network,SaaS / Software,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_public-desktop,Public Desktop,AI Products,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_scheduled-claude-code-agents-that-cost,Scheduled Claude Code agents that cost,AI Products,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_i-compressed-videos-by-upto-78x,I compressed videos by upto 78x,AI Products,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_grid-data-explorer,Grid Data Explorer,SaaS / Software,show_hn,2026,17,2,3,13,10,9,0,15,10,48,0.176,0.588,0.118,1.111,A: 行为链较完整
recent_memo,Memo,Developer Tools,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_use-spot-instance-fearlessly,Use Spot Instance Fearlessly,SaaS / Software,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_beckon-distinct-sounds-for-what-your,"Beckon, distinct sounds for what your",AI Products,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_ai-game-playtester,AI Game Playtester,AI Products,show_hn,2026,5,0,2,4,3,3,0,5,5,16,0.4,0.6,0.0,1.667,A: 行为链较完整
recent_gaussian-blue-noise-for-image-stippling,Gaussian Blue Noise for image stippling,SaaS / Software,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_kiip-study,KIIP Study,SaaS / Software,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_fnscribe,FnScribe,Hardware,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_free-tool-that-turns-market-research,Free tool that turns market research,Consumer Products,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_classroom-timer,Classroom Timer,SaaS / Software,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_teaching-a-neural-net-to-fight,Teaching a Neural Net to Fight,SaaS / Software,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_mdtensor,Mdtensor,SaaS / Software,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_my-fast-tui-finnish-english-dictionary-is,My fast TUI Finnish-English dictionary is,SaaS / Software,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_understudy-scenario-testing-for-ai-agents,Understudy: Scenario Testing for AI Agents,AI Products,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_a-focused-workspace-for-creating-short,A focused workspace for creating short,AI Products,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_i-m-building-tools-for-noduspall-before,I'm building tools for Noduspall before,Consumer Products,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_indexflow,IndexFlow,SaaS / Software,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_chessrabbit,ChessRabbit,AI Products,show_hn,2026,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_node-js-back-end-library-is-1-0,Node.js back end library is 1.0,AI Products,show_hn,2026,1,1,0,0,0,0,0,0,1,2,0.0,0.0,1.0,1.0,D: 信号稀疏
recent_asking,Asking,AI Products,show_hn,2026,1,0,0,1,1,1,0,2,1,3,0.0,1.0,0.0,1.0,D: 信号稀疏
recent_alphie,Alphie,AI Products,show_hn,2026,1,0,1,0,0,0,0,0,0,2,1.0,0.0,0.0,0.0,D: 信号稀疏
recent_a-public-feed-of-website-changes,A public feed of website changes,SaaS / Software,show_hn,2026,16,2,2,22,21,19,0,28,13,63,0.125,1.312,0.125,0.684,A: 行为链较完整
recent_leadcode,Leadcode,Developer Tools,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_pi-black,Pi-Black,SaaS / Software,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_lightweight-reimplementation-of-yacy-peer-as,Lightweight reimplementation of YaCy peer as,B2B Services,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_marsbase,Marsbase,SaaS / Software,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_risk-of-train,Risk of Train,AI Products,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_karaokeo,Karaokeo,SaaS / Software,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_caravan-a-flexible-typescript-first-logger-for,"Caravan, a flexible TypeScript-first logger for",SaaS / Software,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_agentmafia,AgentMafia,AI Products,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_l0-l1-l2-agents-leases-gates-audits-git-worktree,"L0/L1/L2 agents, leases, gates, audits, Git-worktree",AI Products,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_pepakura-set-a-matching-game-for,"Pepakura Set, a matching game for",Consumer Products,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_taste-library-a-spiritual-successor-to,"Taste Library, a Spiritual Successor to",Developer Tools,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_beating-gpt5-5-xhigh-for-coding-agent-security,Beating GPT5.5-xhigh for Coding agent security,AI Products,show_hn,2026,0,0,0,1,1,1,0,1,0,1,0.0,1.0,0.0,0.0,D: 信号稀疏
recent_make-apps-in-seconds-inside-of,Make apps in seconds inside of,SaaS / Software,show_hn,2026,1,0,0,1,0,0,0,0,0,3,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_opentie-and-openxwa-modern-ports-of,"OpenTIE and OpenXWA, Modern Ports of",SaaS / Software,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_t2-linux-touch-id-poc,T2 Linux Touch ID PoC,SaaS / Software,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_i-put-20-ad-slots-under,I put 20 ad slots under,SaaS / Software,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_artgram,ArtGram,AI Products,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_iq-routing,IQ Routing,AI Products,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_per-diem-a-daily-dice-game,"Per Diem, a daily dice game",AI Products,show_hn,2026,0,0,0,0,0,0,0,1,1,1,0.0,0.0,0.0,1.0,D: 信号稀疏
recent_webtoolio-dev-tools-that-run-entirely,Webtoolio dev tools that run entirely,SaaS / Software,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_a-shop-that-makes-it-hard,A shop that makes it hard,SaaS / Software,show_hn,2026,21,8,28,24,43,15,12,42,20,142,1.333,2.048,0.381,1.333,A: 行为链较完整
recent_we-built-open-openrouter-that-turns,We built open OpenRouter that turns,AI Products,show_hn,2026,0,0,0,1,1,1,0,1,0,1,0.0,1.0,0.0,0.0,D: 信号稀疏
recent_a-windows-98-retro-voting-tug-o-war,A Windows 98 retro voting tug-O-war,AI Products,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_a-70x-faster-and-5x-smaller,A 70x faster and 5x smaller,SaaS / Software,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_get-your-app-online-in-seconds,Get your app online in seconds,SaaS / Software,show_hn,2026,18,6,7,20,14,12,0,20,12,77,0.389,0.778,0.333,1.0,A: 行为链较完整
recent_svgrid,SvGrid,AI Products,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_public-threads-that-branch-when-you,Public threads that branch when you,SaaS / Software,show_hn,2026,1,1,0,0,0,0,0,0,0,3,0.0,0.0,1.0,0.0,D: 信号稀疏
recent_qbix-webserver-1-0-is-able-to,"Qbix webserver 1.0, is able to",SaaS / Software,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_an-open-t2i-benchmark-with-all,An open T2I benchmark with all,SaaS / Software,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_black-friday-is-in-91-days,Black Friday is in 91 days,SaaS / Software,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_context-aware-header-audit-built-for-learning,"Context-Aware Header Audit; Built for Learning,",SaaS / Software,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_listen-to-hacker-news-and-create,Listen to Hacker News and Create,B2B Services,show_hn,2026,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_discover-and-share-ai-prompts-and,Discover and share AI prompts and,AI Products,show_hn,2026,1,0,0,3,1,1,0,2,1,5,0.0,1.0,0.0,1.0,D: 信号稀疏
recent_we-built-a-multiplayer-pixel-art,We built a multiplayer pixel art,SaaS / Software,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_go-binsync,go-binsync,AI Products,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_untapped-potential-of-fixed-size-buffers,Untapped potential of fixed-size buffers,SaaS / Software,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_i-built-xvisibility-lol-to-get-more,I built xvisibility.lol to get more,SaaS / Software,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_agentcloud,AgentCloud,AI Products,show_hn,2026,0,0,0,2,1,1,0,1,0,2,0.0,1.0,0.0,0.0,D: 信号稀疏
recent_openrouter-provider-economics,OpenRouter Provider Economics,AI Products,show_hn,2026,2,0,7,5,6,5,1,8,6,23,3.5,3.0,0.0,1.2,A: 行为链较完整
recent_apronagents,Apronagents,AI Products,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_lumiko,Lumiko,SaaS / Software,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_telem,Telem,AI Products,show_hn,2026,1,0,0,1,0,0,0,0,0,3,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_openwand,OpenWand,AI Products,show_hn,2026,0,2,0,0,0,0,0,0,1,3,0.0,0.0,2.0,1.0,D: 信号稀疏
recent_scrub-every-single-mention-of-agents,Scrub Every Single Mention of Agents,AI Products,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_husk-a-local-first-open-source-security-scanner,"Husk a Local-first, open-source, security scanner",AI Products,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_easily-deploy-vibecode-apps-through-mcp,Easily deploy vibecode apps through MCP,AI Products,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_z-minimal-agentic-harness-for-engineers,"Z, minimal agentic harness for engineers",AI Products,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_memorial-for-athena-strand-she-will,Memorial for Athena Strand. She will,SaaS / Software,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_collaborate-with-your-team-on-claude,Collaborate with your team on Claude,AI Products,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_interactive-sdp-explainer-for-webrtc-sip,"Interactive SDP Explainer for WebRTC, Sip,",AI Products,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_music-visualizer-new-milkdrop-engine-and-various,Music Visualizer|New MilkDrop engine and various,AI Products,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_voronoi-go,Voronoi Go,AI Products,show_hn,2026,4,1,5,3,3,2,0,4,2,19,1.25,0.75,0.25,1.0,A: 行为链较完整
recent_sparrow-2,Sparrow-2,AI Products,show_hn,2026,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_yet-another-minimal-and-lightweight-terminal,Yet another minimal and lightweight terminal,SaaS / Software,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_a-private-radio-station-for-issue,A private radio station for issue,SaaS / Software,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_dropping-synthid-from-188-192-to-0-192,Dropping SynthID from 188/192 to 0/192,Developer Tools,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_hn-radio,HN Radio,SaaS / Software,show_hn,2026,274,110,54,224,197,161,20,260,146,843,0.197,0.719,0.401,0.907,A: 行为链较完整
recent_an-apple-passwords-browser-extension-on,An Apple Passwords browser extension on,AI Products,show_hn,2026,2,0,0,1,2,1,0,3,2,7,0.0,1.0,0.0,2.0,D: 信号稀疏
recent_aitells-a-vale-style-package-for,"AiTells, a Vale style package for",AI Products,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_see-fiber-breaks-linked-to-a,See fiber breaks linked to a,SaaS / Software,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_my-claude-quota-ran-out-in,My Claude quota ran out in,SaaS / Software,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_asograde,ASOGrade,SaaS / Software,show_hn,2026,0,0,0,1,1,1,0,1,0,1,0.0,1.0,0.0,0.0,D: 信号稀疏
recent_ideakache,IdeaKache,AI Products,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_meridian-ph-1-a-better-way-to-recognize,Meridian(PH#1) A better way to recognize,Developer Tools,show_hn,2026,1,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_pwnpad,PwnPad,Hardware,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_watches-user-sessions-finds-bugs-that,"Watches user sessions, finds bugs that",AI Products,show_hn,2026,0,0,0,1,0,0,0,0,0,2,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_i-built-a-site-to-share,I built a site to share,AI Products,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_warp,Warp,AI Products,show_hn,2026,0,0,0,0,0,0,0,1,1,1,0.0,0.0,0.0,1.0,D: 信号稀疏
recent_kinopipe,KinoPipe,AI Products,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_atlas,Atlas,AI Products,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_feisty-duck-s-cryptography-and-security-news,Feisty Duck's Cryptography and Security News,AI Products,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_backprompter,Backprompter,AI Products,show_hn,2026,1,0,0,0,0,0,0,1,1,2,0.0,0.0,0.0,1.0,D: 信号稀疏
recent_a-virtual-race-car-that-drives,A virtual race car that drives,SaaS / Software,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
